0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
0,3,0,1,4,0,15,0,1,5
