0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
0,2,0,0,2,1,4,1,1,3
